TransactionID,TransactionAmt,FraudProbability,RiskTier,ActualFraud,HourOfDay
-0.68086845,8.3201685,0.034474,Clear,0.0,15.0
-0.9589666,-0.6794405,0.12949179,Clear,0.0,1.0
0.45521274,2.7618983,0.15809746,Clear,1.0,18.0
-0.28586167,2.968959,0.023397585,Clear,0.0,16.0
-0.24879389,2.3954191,0.008487671,Clear,0.0,15.0
-0.4616397,0.8928537,0.060647234,Clear,0.0,18.0
-0.37946787,29.51538,0.008040152,Clear,0.0,23.0
0.68019426,0.22097483,0.123526275,Clear,0.0,2.0
-0.2658049,-0.24323235,0.09391271,Clear,0.0,16.0
0.72945875,1.6746763,0.16405685,Clear,0.0,18.0
-0.89774257,0.5874542,0.025767356,Clear,0.0,19.0
0.95793325,0.48911557,0.002581097,Clear,0.0,23.0
0.30772424,1.4303567,0.083815,Clear,0.0,23.0
0.19166593,-0.13389935,0.0032607585,Clear,0.0,15.0
-0.6379971,1.7229294,0.0058963853,Clear,0.0,16.0
-0.7545128,0.37978256,0.010093274,Clear,0.0,18.0
0.041138425,1.4303567,0.023997318,Clear,0.0,14.0
0.6575694,5.662827,0.012635945,Clear,0.0,18.0
-0.472427,3.1528096,0.0135266315,Clear,0.0,15.0
0.67776847,-0.12107256,0.027302671,Clear,0.0,21.0
0.8839976,-0.12107256,0.0027576946,Clear,0.0,1.0
0.80617595,1.247117,0.046253454,Clear,0.0,16.0
-0.03732018,-0.12107256,0.33140963,Clear,0.0,18.0
-0.13759054,0.4768996,0.004066894,Clear,0.0,15.0
-0.066676944,-0.6285121,0.028435314,Clear,0.0,15.0
-0.59827316,0.75847787,0.028778074,Clear,0.0,20.0
0.13732967,-0.40265086,0.0046438645,Clear,0.0,18.0
0.37564626,-0.5248107,0.002352596,Clear,0.0,19.0
-0.682183,0.37978256,0.0033071546,Clear,0.0,14.0
-0.101959266,-0.4831053,0.0096330475,Clear,0.0,3.0
-0.2271041,-0.23101637,0.008652644,Clear,0.0,16.0
0.2085448,-0.522966,0.021781476,Clear,0.0,4.0
0.7439491,4.5267406,0.02389736,Clear,0.0,22.0
-0.44951415,0.5874542,0.056421977,Clear,0.0,21.0
0.8771844,1.9189959,0.010673865,Clear,0.0,16.0
-0.7599708,0.99058145,0.15999758,Clear,0.0,14.0
0.70425564,1.9189959,0.0030579227,Clear,0.0,16.0
-0.30580664,-0.50037867,0.0045414767,Clear,0.0,14.0
-0.9973489,-0.23101637,0.04815715,Clear,0.0,7.0
0.37883434,0.07636208,0.013397456,Clear,0.0,23.0
0.8232378,0.37978256,0.1886594,Clear,0.0,3.0
-0.2797701,0.48911557,0.01672261,Clear,0.0,2.0
0.21409768,-0.47533593,0.0060096174,Clear,0.0,20.0
-0.65735936,1.9189959,0.02164789,Clear,0.0,16.0
0.8685722,6.7192645,0.018976368,Clear,0.0,18.0
0.18791884,-0.114475936,0.04936615,Clear,0.0,0.0
-0.044160496,1.368666,0.0037610892,Clear,0.0,19.0
-0.2776797,0.88063765,0.028626006,Clear,0.0,13.0
0.32419655,2.0894086,0.0055325693,Clear,0.0,16.0
0.016751818,-0.12107256,0.0050508073,Clear,0.0,21.0
-0.9172539,1.7229294,0.008240909,Clear,0.0,4.0
0.8739014,-0.30256537,0.008314488,Clear,0.0,3.0
0.90208936,-0.011739556,0.036958974,Clear,0.0,1.0
-0.92135674,-0.23101637,0.010073368,Clear,0.0,22.0
0.6683499,3.6780968,0.10145885,Clear,0.0,19.0
0.602996,1.539934,0.0077367346,Clear,0.0,16.0
0.9905594,0.5874542,0.020800138,Clear,0.0,23.0
0.6592871,20.670523,0.11623035,Clear,0.0,20.0
-0.78243303,0.37978256,0.0043466473,Clear,0.0,20.0
0.7202909,-0.30431223,0.008660751,Clear,0.0,23.0
0.7297264,-0.24323235,0.016248275,Clear,0.0,18.0
0.39600456,5.9258366,0.10783468,Clear,0.0,15.0
0.99261934,2.5786586,0.014657332,Clear,0.0,9.0
-0.052125614,0.09881505,0.019418571,Clear,0.0,21.0
-0.66298,-0.47533593,0.008953631,Clear,0.0,3.0
0.17391297,0.5874542,0.021799628,Clear,0.0,22.0
-0.8484883,0.4768996,0.012431042,Clear,0.0,15.0
0.46407905,34.44245,0.015967939,Clear,0.0,14.0
0.2592932,24.13925,0.021836031,Clear,0.0,0.0
0.17950651,-0.23712435,0.018282289,Clear,0.0,13.0
0.5006657,0.53859025,0.035287738,Clear,0.0,12.0
-0.6010953,0.28205472,0.030002553,Clear,0.0,17.0
-0.03667308,-0.5364158,0.04602539,Clear,0.0,19.0
0.23060726,0.4768996,0.006352175,Clear,0.0,13.0
0.9313885,0.5874542,0.033372782,Clear,0.0,1.0
0.64465445,-0.40265086,0.011713023,Clear,0.0,12.0
0.34809867,-0.25605914,0.00455969,Clear,0.0,0.0
-0.1151588,1.9189959,0.0034325258,Clear,0.0,18.0
-0.3770726,-0.61746883,0.023679823,Clear,0.0,2.0
0.5609614,-0.27478623,0.90889597,Critical Risk,1.0,0.0
0.91426575,-0.48144394,0.0340383,Clear,0.0,12.0
-0.13100433,-0.42036402,0.059142902,Clear,0.0,2.0
-0.2179193,1.9189959,0.042719383,Clear,0.0,12.0
0.31529635,2.968959,0.038201384,Clear,0.0,19.0
-0.032915823,-0.24384315,0.00084904337,Clear,0.0,1.0
0.37635773,-0.12107256,0.018269636,Clear,0.0,19.0
-0.7108317,0.99058145,0.021440277,Clear,0.0,22.0
0.4943065,-0.30707306,0.01051663,Clear,0.0,18.0
0.83484495,-0.3904349,0.017150052,Clear,0.0,12.0
0.18211186,-0.64400196,0.06338976,Clear,0.0,17.0
-0.18320617,-0.25605914,0.0050193565,Clear,0.0,23.0
0.7932508,-0.25605914,0.0044056475,Clear,0.0,5.0
-0.35496947,0.5874542,0.028792473,Clear,0.0,13.0
0.5117478,-0.4390545,0.021144275,Clear,0.0,15.0
0.51376027,-0.12107256,0.018388461,Clear,0.0,18.0
0.07196218,2.968959,0.0038402374,Clear,0.0,3.0
0.28295478,1.247117,0.05553946,Clear,0.0,18.0
0.14674483,0.11042023,0.0042315573,Clear,0.0,14.0
-0.012574451,1.1121305,0.018496355,Clear,0.0,2.0
0.81149507,-0.23101637,0.024971606,Clear,0.0,23.0
-0.72319436,0.23258002,0.010617651,Clear,0.0,10.0
0.94318205,-0.6585756,0.030884923,Clear,0.0,14.0
0.052657522,-0.13389935,0.0006416347,Clear,0.0,15.0
0.7313221,0.09881505,0.0033283622,Clear,0.0,20.0
0.88738894,2.5786586,0.008995349,Clear,0.0,17.0
0.6845241,0.4768996,0.0024355925,Clear,0.0,20.0
0.696216,-0.03617151,0.0023827902,Clear,0.0,22.0
-0.48799133,-0.583484,0.019850988,Clear,0.0,0.0
0.50167876,-0.17604446,0.020385817,Clear,0.0,14.0
-0.089271314,-0.23101637,0.047882397,Clear,0.0,14.0
0.2314678,-0.14550452,0.070376724,Clear,0.0,15.0
-0.36375108,2.7612875,0.0047813496,Clear,0.0,16.0
-0.5475857,-0.34096017,0.005728916,Clear,0.0,21.0
-0.43057203,2.945138,0.099111274,Clear,0.0,19.0
0.54038966,0.5874542,0.031527497,Clear,0.0,17.0
0.12844302,-0.25605914,0.0009743423,Clear,0.0,22.0
0.92526984,-0.05425116,0.0032285831,Clear,0.0,15.0
-0.26854235,-0.5248107,0.002464751,Clear,0.0,2.0
-0.3529943,-0.46311995,0.0048289313,Clear,0.0,17.0
0.17253068,3.2016735,0.012603219,Clear,0.0,21.0
0.96950316,0.43438798,0.0038785068,Clear,0.0,18.0
-0.5915311,0.5874542,0.030032963,Clear,0.0,11.0
0.67591864,-0.12107256,0.0026699342,Clear,0.0,17.0
-0.70923597,-0.5364158,0.00864562,Clear,0.0,23.0
-0.8737219,-0.68156606,0.099425524,Clear,0.0,18.0
-0.61173016,1.7229294,0.0025367807,Clear,0.0,18.0
0.7136098,1.2465062,0.016095994,Clear,0.0,12.0
-0.78497064,2.5786586,0.03186964,Clear,0.0,18.0
0.47880316,0.3431346,0.046606276,Clear,0.0,20.0
0.9340176,-0.12107256,0.038143113,Clear,0.0,14.0
0.6385053,-0.18215245,0.1103352,Clear,0.0,18.0
0.6170086,0.4768996,0.048523813,Clear,1.0,0.0
0.37054735,-0.40265086,0.007336653,Clear,0.0,4.0
0.8862472,0.88063765,0.01183432,Clear,0.0,15.0
0.39637724,4.044576,0.056250468,Clear,0.0,16.0
-0.8738879,-0.48755193,0.002289261,Clear,0.0,18.0
0.7741054,1.1243465,0.03110225,Clear,0.0,4.0
-0.97182393,1.7229294,0.11365997,Clear,0.0,22.0
-0.9249751,-0.23101637,0.009117022,Clear,0.0,18.0
-0.28742012,1.7229294,0.0036663394,Clear,0.0,12.0
0.8186369,1.6013803,0.14021868,Clear,0.0,19.0
0.4772413,1.247117,0.032653917,Clear,0.0,18.0
0.55931824,-0.23101637,0.03858891,Clear,0.0,22.0
0.5516208,-0.0840215,0.034773745,Clear,0.0,20.0
-0.33709455,-0.30054972,0.094012715,Clear,0.0,23.0
-0.48866895,1.9067799,0.5041266,Suspicious,0.0,23.0
0.40067318,5.5709624,0.025701763,Clear,0.0,20.0
0.32423043,-0.49048376,0.9384006,Critical Risk,1.0,16.0
0.590203,0.4768996,0.007402997,Clear,0.0,1.0
-0.81518114,0.99058145,0.026685037,Clear,0.0,19.0
-0.82294977,-0.6585756,0.00937401,Clear,0.0,4.0
0.14411578,0.50194234,0.020097563,Clear,0.0,2.0
-0.14775106,-0.011739556,0.0145510575,Clear,0.0,16.0
0.11126602,1.9189959,0.022004029,Clear,0.0,15.0
-0.6725984,0.37978256,0.032906644,Clear,0.0,20.0
0.21402654,-0.36539212,0.009447617,Clear,0.0,20.0
-0.39970762,-0.13389935,0.005488832,Clear,0.0,18.0
-0.32466748,0.4768996,0.0058668763,Clear,0.0,13.0
0.9175317,2.0774372,0.0061447457,Clear,0.0,18.0
0.19613127,0.5874542,0.03238056,Clear,0.0,21.0
0.28637663,-0.011739556,0.0069476566,Clear,0.0,23.0
0.24402024,1.7229294,0.005044612,Clear,0.0,17.0
0.6950099,3.9224162,0.07540158,Clear,0.0,20.0
-0.620444,-0.23101637,0.032411464,Clear,0.0,6.0
-0.20887344,2.8544955,0.025317118,Clear,0.0,23.0
-0.7241227,-0.6566455,0.0092245275,Clear,0.0,5.0
-0.09635895,-0.12107256,0.0144233415,Clear,0.0,19.0
-0.97396517,-0.1516125,0.008074764,Clear,0.0,20.0
-0.083291546,0.5874542,0.005789173,Clear,0.0,23.0
-0.100624405,1.1121305,0.017248863,Clear,0.0,13.0
-0.80467165,-0.2955656,0.015541963,Clear,0.0,14.0
-0.9163697,1.6013803,0.018756753,Clear,0.0,12.0
0.24037139,0.3431346,0.15629612,Clear,0.0,5.0
0.14108692,0.4768996,0.0033132287,Clear,0.0,22.0
-0.17494291,0.17150012,0.008223772,Clear,0.0,22.0
0.60889447,-0.20719521,0.0033690915,Clear,0.0,0.0
0.24720153,0.37978256,0.017898979,Clear,0.0,22.0
0.8749009,-0.5939775,0.028897068,Clear,0.0,11.0
0.98454237,-0.13389935,0.0019534726,Clear,0.0,14.0
-0.19058178,-0.5125947,0.0037373,Clear,0.0,6.0
-0.78529924,-0.011739556,0.0050798873,Clear,0.0,18.0
-0.74337316,0.37978256,0.014790188,Clear,0.0,3.0
0.60443246,0.94171757,0.021237379,Clear,0.0,18.0
-0.041795693,1.0512949,0.0025398023,Clear,0.0,22.0
0.29699114,3.2505374,0.07760952,Clear,0.0,23.0
-0.97255236,-0.18215245,0.0102554485,Clear,0.0,21.0
-0.61564666,-0.5248107,0.0006847493,Clear,0.0,15.0
0.472427,-0.8217811,0.033443622,Clear,0.0,4.0
-0.14390911,-0.2194112,0.016084028,Clear,0.0,21.0
-0.30091104,-0.42647204,0.009977248,Clear,0.0,22.0
-0.9219632,1.7229294,0.0032874844,Clear,0.0,21.0
0.09123973,-0.43216467,0.03379781,Clear,0.0,16.0
0.9462753,0.4768996,0.0048194304,Clear,0.0,18.0
0.31599426,-0.23101637,0.03023556,Clear,0.0,20.0
-0.7202909,1.1121305,0.0021583573,Clear,0.0,15.0
-0.89454776,0.37978256,0.012161099,Clear,0.0,23.0
0.5899557,1.247117,0.01279188,Clear,0.0,0.0
-0.6315735,1.1243465,0.011004536,Clear,0.0,20.0
-0.4414779,-0.35317615,0.0288959,Clear,0.0,18.0
-0.8734441,2.5786586,0.010912956,Clear,0.0,19.0
-0.1057775,0.4768996,0.0040520127,Clear,0.0,20.0
0.22631471,-0.12107256,0.011913809,Clear,0.0,22.0
-0.9447846,-0.36539212,0.0026794486,Clear,0.0,1.0
0.187929,-0.42647204,0.0034355985,Clear,0.0,0.0
0.4544369,-0.36539212,0.030422434,Clear,0.0,17.0
-0.40557897,0.11713902,0.007988097,Clear,0.0,23.0
0.35591134,-0.24323235,0.010047867,Clear,0.0,21.0
0.79653037,3.791461,0.0077211233,Clear,0.0,17.0
-0.062469084,-0.029916931,0.014774867,Clear,0.0,21.0
-0.8701577,-0.35317615,0.012855123,Clear,0.0,22.0
-0.2659438,6.1451135,0.005295308,Clear,0.0,16.0
-0.5044162,7.354007,0.0026940973,Clear,0.0,21.0
-0.15738307,1.0818348,0.012565339,Clear,0.0,17.0
-0.7036018,-0.7990838,0.1938554,Clear,0.0,12.0
-0.56092757,3.2061934,0.0041759037,Clear,0.0,20.0
0.8905906,0.5874542,0.009445021,Clear,0.0,22.0
0.3892693,0.28205472,0.016495995,Clear,0.0,22.0
-0.32413894,-0.5996702,0.012825216,Clear,0.0,15.0
0.7504472,0.09881505,0.07302025,Clear,0.0,18.0
-0.95317996,-0.44693378,0.029483965,Clear,0.0,16.0
0.65500134,3.036758,0.011320967,Clear,0.0,13.0
-0.20190437,4.532604,0.0038699312,Clear,0.0,16.0
0.5679305,-0.24323235,0.0019352444,Clear,0.0,20.0
0.18065841,0.5874542,0.008991056,Clear,0.0,15.0
0.4758353,-0.12107256,0.020104961,Clear,0.0,16.0
0.6353748,1.6013803,0.20618206,Clear,0.0,11.0
0.5401627,0.42828,0.010676021,Clear,0.0,16.0
0.53145564,-0.011739556,0.0020332779,Clear,0.0,17.0
-0.93084306,-0.23101637,0.03483653,Clear,0.0,2.0
-0.44845372,0.37978256,0.022554621,Clear,0.0,22.0
0.07295824,-0.12168336,0.011947896,Clear,0.0,7.0
-0.8246099,0.4768996,0.01657226,Clear,0.0,1.0
0.0078583965,2.968959,0.007817427,Clear,0.0,0.0
0.9475085,0.18396042,0.00943375,Clear,0.0,20.0
-0.59200877,2.8229783,0.9699866,Critical Risk,1.0,6.0
-0.3818327,3.8807597,0.012693316,Clear,0.0,19.0
0.7145686,-0.13389935,0.0010342692,Clear,0.0,14.0
0.2033612,1.9189959,0.01801515,Clear,0.0,20.0
0.20492645,-0.59749573,0.00255568,Clear,0.0,22.0
-0.74343073,-0.23101637,0.0044990974,Clear,0.0,3.0
0.91581404,-0.13389935,0.0074015036,Clear,1.0,15.0
0.5247068,0.48972636,0.036796227,Clear,0.0,21.0
-0.105747014,-0.2126924,0.008575994,Clear,0.0,20.0
-0.33290023,-0.12107256,0.024663227,Clear,0.0,15.0
-0.5790329,0.23258002,0.012929422,Clear,0.0,14.0
-0.45010027,0.94171757,0.014931382,Clear,0.0,20.0
-0.34808174,-0.13389935,0.0023362872,Clear,0.0,23.0
0.7183055,0.4158197,0.005583726,Clear,0.0,20.0
-0.3158113,3.052272,0.07793365,Clear,0.0,14.0
0.4689035,-0.503848,0.009862393,Clear,0.0,22.0
0.29572067,1.1121305,0.004018701,Clear,0.0,21.0
0.70800275,2.3954191,0.0022504379,Clear,0.0,20.0
-0.5639666,-0.13389935,0.0064538633,Clear,0.0,17.0
-0.05164452,0.11042023,0.006131141,Clear,0.0,22.0
0.86796236,0.45246762,0.0022774716,Clear,0.0,17.0
-0.730736,-0.51989985,0.08302892,Clear,0.0,22.0
-0.4598102,0.19229172,0.042753614,Clear,0.0,20.0
0.17904913,0.5874542,0.006967252,Clear,0.0,10.0
0.9142928,0.4768996,0.029546553,Clear,0.0,12.0
0.6861232,-0.13389935,0.00095019204,Clear,0.0,22.0
-0.39185432,0.09881505,0.0026705475,Clear,0.0,18.0
-0.19888231,-0.48755193,0.010892233,Clear,0.0,19.0
0.84120077,0.2936599,0.0029915087,Clear,0.0,22.0
-0.7645954,-0.48755193,0.0023489248,Clear,0.0,1.0
0.27795413,0.4768996,0.004251756,Clear,0.0,2.0
-0.8943275,-0.18215245,0.015923321,Clear,0.0,23.0
0.5303748,-0.12107256,0.011167143,Clear,0.0,15.0
-0.7258336,2.651588,0.011736052,Clear,0.0,2.0
-0.075414516,0.88063765,0.009980536,Clear,0.0,18.0
-0.9646279,-0.5893843,0.062147677,Clear,0.0,18.0
-0.9524922,-0.20262644,0.049120165,Clear,0.0,17.0
0.70988643,-0.13389935,0.00096915296,Clear,0.0,23.0
-0.086096786,0.00047642316,0.005218804,Clear,0.0,19.0
-0.7080976,-0.23101637,0.0013081733,Clear,0.0,1.0
-0.6710163,2.2121794,0.020802023,Clear,0.0,21.0
0.45476213,-0.48755193,0.015159534,Clear,0.0,17.0
-0.937226,6.1881137,0.0050289603,Clear,0.0,19.0
-0.04441459,0.4768996,0.0012886757,Clear,0.0,19.0
0.056692597,0.37978256,0.04610468,Clear,0.0,22.0
0.23212846,-0.36539212,0.020672891,Clear,0.0,15.0
0.66081166,12.644625,0.05184263,Clear,0.0,23.0
-0.9725659,-0.011739556,0.002137835,Clear,0.0,21.0
-0.0073773046,-0.31713903,0.00294094,Clear,0.0,19.0
0.9185481,-0.46373075,0.0031369599,Clear,0.0,20.0
-0.54334736,-0.6509529,0.27849245,Clear,1.0,4.0
0.31730202,1.0860738,0.6021578,Suspicious,0.0,21.0
0.97618425,-0.7862448,0.007318378,Clear,0.0,15.0
0.75126374,1.1121305,0.021610575,Clear,0.0,19.0
0.8982881,1.6135964,0.023288617,Clear,0.0,20.0
0.08754684,-0.19497924,0.0078910105,Clear,0.0,13.0
-0.9460855,0.013303201,0.009338555,Clear,0.0,0.0
-0.9750357,5.9258366,0.007987413,Clear,0.0,19.0
-0.5262923,-0.19497924,0.004364941,Clear,0.0,2.0
-0.6354324,-0.23101637,0.014155787,Clear,0.0,18.0
-0.9194222,-0.13389935,0.002946066,Clear,0.0,0.0
0.3520389,0.28205472,0.0921379,Clear,0.0,16.0
0.15474384,6.461874,0.009942148,Clear,0.0,2.0
0.17817503,-0.6543367,0.041697845,Clear,0.0,3.0
0.874657,0.25762278,0.041769136,Clear,0.0,10.0
0.70418787,0.9899707,0.008007159,Clear,0.0,16.0
0.3647641,1.9189959,0.003583732,Clear,0.0,18.0
0.85241157,-0.12107256,0.015942551,Clear,0.0,0.0
0.89973813,4.594295,0.008887162,Clear,0.0,22.0
0.56140864,-0.42647204,0.023328764,Clear,0.0,1.0
-0.76011646,5.9258366,0.07231795,Clear,0.0,13.0
0.458682,0.37978256,0.01335944,Clear,0.0,22.0
-0.7106487,0.37978256,0.018590895,Clear,0.0,22.0
-0.22579972,0.44086245,0.03303671,Clear,0.0,18.0
0.5968163,-0.46373075,0.004911755,Clear,0.0,21.0
0.78592265,0.00047642316,0.0021183023,Clear,0.0,15.0
0.15023783,-0.5364158,0.024454184,Clear,0.0,20.0
-0.8692159,-0.12107256,0.008909905,Clear,0.0,23.0
-0.3241559,0.5874542,0.0037176374,Clear,0.0,15.0
-0.040088154,-0.41225263,0.07198134,Clear,0.0,2.0
0.8149677,0.4768996,0.044320166,Clear,0.0,12.0
0.062387772,1.7229294,0.010808793,Clear,0.0,14.0
0.8134973,24.640717,0.007869626,Clear,0.0,2.0
0.5285013,-0.48755193,0.02674554,Clear,0.0,6.0
-0.99094903,-0.1516125,0.011569998,Clear,0.0,17.0
0.6042868,-0.6172612,0.038591485,Clear,0.0,17.0
0.9101087,0.06340093,0.5931842,Suspicious,0.0,22.0
-0.0105077885,-0.13389935,0.009320851,Clear,0.0,14.0
-0.17521395,-0.36539212,0.005520501,Clear,0.0,22.0
-0.73399526,1.1121305,0.0049528126,Clear,0.0,19.0
-0.857812,10.457965,0.031123511,Clear,0.0,20.0
0.8525267,0.48972636,0.0043814294,Clear,0.0,0.0
0.8888221,1.6013803,0.12775435,Clear,0.0,19.0
0.29676753,0.28205472,0.015013923,Clear,0.0,23.0
0.33633563,1.1005253,0.017101027,Clear,0.0,19.0
-0.32250595,-0.35317615,0.07319873,Clear,0.0,18.0
-0.37992525,-0.48755193,0.0100873485,Clear,0.0,22.0
0.08428422,-0.4107745,0.054788444,Clear,0.0,1.0
0.132058,1.271549,0.03894361,Clear,0.0,3.0
0.97134966,0.37978256,0.028767262,Clear,1.0,22.0
0.49468598,-0.5364158,0.0022933828,Clear,0.0,18.0
0.06503717,0.9899707,0.017417178,Clear,0.0,18.0
-0.8029845,1.791461,0.0034563425,Clear,0.0,16.0
-0.22410913,-0.42647204,0.02083474,Clear,0.0,20.0
0.79372174,-0.12168336,0.0019270198,Clear,0.0,11.0
0.684314,1.2959809,0.038208254,Clear,0.0,19.0
-0.121352,-0.16867822,0.07783385,Clear,0.0,23.0
-0.3365152,0.09881505,0.014980669,Clear,0.0,0.0
0.2899645,0.17150012,0.0043625585,Clear,0.0,11.0
-0.8602581,1.1121305,0.010757878,Clear,0.0,18.0
0.56757814,1.6013803,0.10560064,Clear,0.0,20.0
-0.82425755,0.88063765,0.0044177743,Clear,0.0,2.0
0.8306269,-0.12107256,0.016596517,Clear,0.0,22.0
-0.7729433,0.074383095,0.008254409,Clear,0.0,17.0
0.6974255,-0.64697045,0.00061097916,Clear,0.0,0.0
-0.24643585,0.37978256,0.039159898,Clear,0.0,18.0
0.06020253,-0.57314926,0.92284447,Critical Risk,1.0,2.0
0.16197038,-0.15833129,0.006718303,Clear,0.0,21.0
-0.06445105,3.091119,0.016491415,Clear,0.0,19.0
-0.4685952,0.4768996,0.004219016,Clear,0.0,20.0
0.05127523,-0.40265086,0.01888656,Clear,0.0,12.0
-0.5877264,-0.051282678,0.5246669,Suspicious,0.0,18.0
-0.6126754,-0.5364158,0.010896621,Clear,0.0,18.0
0.9995037,0.5874542,0.0021906453,Clear,0.0,23.0
-0.2877962,-0.46373075,0.002639596,Clear,0.0,6.0
-0.5794259,0.012692402,0.003835851,Clear,0.0,13.0
-0.25496677,-0.43216467,0.09500385,Clear,0.0,20.0
-0.23343961,0.3431346,0.00809718,Clear,0.0,22.0
-0.14752407,1.2959809,0.62630624,Suspicious,1.0,16.0
0.74255323,-0.12168336,0.0054786718,Clear,0.0,20.0
-0.235076,3.066687,0.020307578,Clear,0.0,20.0
0.7818808,0.074383095,0.029920528,Clear,0.0,0.0
0.91006464,1.7601881,0.18098731,Clear,0.0,22.0
0.6263696,18.8253,0.009289702,Clear,0.0,13.0
0.25903234,-0.344344,0.07020857,Clear,0.0,0.0
-0.033911884,-0.13389935,0.008997534,Clear,0.0,23.0
0.70025784,1.5158685,0.008286338,Clear,0.0,8.0
0.8767507,2.8959076,0.010803421,Clear,0.0,15.0
-0.10654318,-0.12107256,0.010221214,Clear,0.0,19.0
-0.7855703,-0.42647204,0.008546662,Clear,0.0,17.0
-0.11972578,1.0027975,0.057129856,Clear,0.0,1.0
0.019963613,6.6215367,0.003927656,Clear,0.0,0.0
0.16542272,-0.24323235,0.007401294,Clear,0.0,2.0
-0.20237193,9.932067,0.0032157458,Clear,0.0,15.0
-0.36817577,-0.24323235,0.021518229,Clear,0.0,0.0
-0.77687335,-0.42518935,0.083434716,Clear,0.0,3.0
0.17377745,-0.48755193,0.022361971,Clear,0.0,22.0
-0.23654976,-0.4390545,0.04776044,Clear,0.0,18.0
-0.6189804,0.4768996,0.0034427566,Clear,0.0,12.0
-0.00433152,1.1188493,0.018938651,Clear,0.0,23.0
0.4946182,12.033826,0.09266845,Clear,0.0,18.0
-0.5494796,-0.57367456,0.002610644,Clear,0.0,19.0
0.6627835,-0.30431223,0.078594856,Clear,0.0,3.0
0.89933157,0.68518203,0.0003863911,Clear,0.0,22.0
0.90045637,0.42803568,0.0030716981,Clear,0.0,23.0
0.96394014,1.1121305,0.013862528,Clear,0.0,21.0
0.47565573,-0.4587833,0.02096858,Clear,0.0,16.0
-0.80235094,0.5874542,0.0026296796,Clear,0.0,16.0
0.17111112,0.5874542,0.055049412,Clear,0.0,19.0
0.897868,-0.12107256,0.014424399,Clear,0.0,20.0
-0.8721668,-0.2194112,0.0028427893,Clear,0.0,20.0
-0.41192126,0.28205472,0.034328748,Clear,0.0,16.0
0.32152006,0.37978256,0.18673712,Clear,0.0,10.0
-0.8259346,0.37978256,0.016378302,Clear,0.0,0.0
0.10752909,1.198131,0.06558812,Clear,0.0,2.0
0.7950973,0.5874542,0.0053479695,Clear,0.0,14.0
-0.5267972,-0.36539212,0.0058335746,Clear,0.0,1.0
-0.4422131,-0.507464,0.01343444,Clear,0.0,17.0
0.09247634,0.5874542,0.020609772,Clear,0.0,17.0
-0.8469061,-0.12107256,0.012952013,Clear,0.0,16.0
0.69090366,1.7229294,0.005662292,Clear,0.0,14.0
-0.46456352,0.37978256,0.14192793,Clear,0.0,2.0
0.46249008,0.19461276,0.066929035,Clear,0.0,6.0
0.26660782,-0.24323235,0.010600508,Clear,0.0,20.0
-0.1286734,1.7229294,0.00835945,Clear,0.0,14.0
-0.14450878,18.27558,0.017241703,Clear,0.0,20.0
-0.8950932,5.266174,0.19196686,Clear,0.0,22.0
0.1452914,-0.46373075,0.003132384,Clear,0.0,5.0
-0.19895345,2.4564989,0.024109086,Clear,0.0,18.0
0.8239492,-0.7075617,0.0037004133,Clear,0.0,10.0
0.44653615,0.17150012,0.009939754,Clear,0.0,22.0
0.6710942,-0.24323235,0.04997455,Clear,0.0,23.0
-0.7503117,-0.17604446,0.16630991,Clear,0.0,21.0
-0.15112887,-0.36539212,0.0045675985,Clear,0.0,2.0
0.7900729,-0.5248107,0.00061904255,Clear,0.0,22.0
-0.19536221,0.5874542,0.23395541,Clear,0.0,22.0
0.6568613,1.247117,0.018956805,Clear,0.0,17.0
-0.09352322,-0.12107256,0.008054327,Clear,0.0,23.0
-0.37852943,-0.24323235,0.015740832,Clear,0.0,0.0
0.22087362,0.5624114,0.0027512514,Clear,0.0,14.0
0.27886552,-0.46373075,0.0033539778,Clear,0.0,10.0
0.64232016,-0.28078428,0.99224067,Critical Risk,1.0,0.0
0.43155453,-0.19497924,0.008085882,Clear,0.0,20.0
-0.669451,-0.59749573,0.009662242,Clear,0.0,22.0
-0.6127262,-0.23101637,0.0051485645,Clear,0.0,18.0
-0.1933091,-0.18215245,0.028982427,Clear,0.0,0.0
-0.7058954,0.48361838,0.0050828215,Clear,0.0,3.0
-0.31900957,0.37978256,0.0048295385,Clear,0.0,0.0
-0.24323083,-0.42647204,0.005216804,Clear,0.0,23.0
0.6083761,-0.12107256,0.016988153,Clear,0.0,23.0
-0.022833224,-0.12168336,0.011263832,Clear,0.0,2.0
0.15949377,-0.12107256,0.0021439907,Clear,0.0,18.0
-0.9347426,-0.24323235,0.018833157,Clear,0.0,21.0
0.4701198,4.777413,0.009191383,Clear,0.0,23.0
-0.08821765,-0.12107256,0.0033964429,Clear,0.0,16.0
-0.5125474,1.0510505,0.0061498666,Clear,0.0,6.0
0.75567144,0.11042023,0.0018364036,Clear,0.0,5.0
0.48357344,-0.17604446,0.0036566139,Clear,0.0,10.0
0.033878006,0.88063765,0.102885135,Clear,0.0,19.0
0.81025505,4.594295,0.014311803,Clear,0.0,21.0
0.23129164,0.09881505,0.0029329848,Clear,0.0,14.0
-0.09955042,0.48972636,0.013934237,Clear,0.0,15.0
0.9985821,-0.25605914,0.0013884665,Clear,0.0,21.0
-0.62247,-0.6585756,0.01016306,Clear,0.0,3.0
